,App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
7995,Cartoon Wars: Blade,17,4.4,165656,38000000,5000000,0.0,1,18,2018-02-07,0
7996,FANDOM: Arrow and The Flash,18,4.5,3935,9500000,100000,0.0,3,9,2018-06-07,0
7997,CW Beacon for Ham Radio,6,4.8,10,516000,100,1.49,0,6,2015-01-22,0
7998,IZ2UUF Morse Koch CW,6,4.6,649,837000,50000,0.0,0,6,2013-08-08,0
7999,Morse Decoder for Ham Radio,6,3.7,166,2000000,5000,4.99,0,6,2017-03-14,0
8000,C W Browser,6,4.4,14,17000000,100,0.0,0,6,2017-10-28,0
8001,Canon CameraWindow,22,3.5,12204,6800000,1000000,0.0,0,38,2017-03-14,0
8002,Saiyan Of CW,18,3.8,5,1100000,500,0.0,0,30,2018-07-31,0
8003,CW Studio ®,6,3.8,9,780000,100,0.99,0,6,2015-05-19,0
8004,20WPM Amateur ham radio Koch CW Morse code trainer,6,4.3,12,3700000,100,1.49,0,6,2018-05-22,0
8005,CW Bluetooth SPP,6,,3,961000,100,0.0,0,6,2018-03-31,0
8006,Morse Trainer for Ham Radio,6,4.6,265,2600000,10000,2.99,0,6,2018-01-06,0
8007,Free CW TN Videos 2018,18,,0,4800000,10,0.0,0,9,2018-07-28,0
8008,The Church at CW,16,4.5,2,7800000,100,0.0,1,16,2018-06-25,0
8009,CW Mobile,18,,3,22000000,50,0.0,0,8,2018-06-25,0
8011,CW BLE Peripheral Simulator,6,,2,1500000,500,0.0,0,6,2017-03-08,0
8012,Morse Machine for Ham Radio,6,4.8,341,9600000,5000,0.99,0,6,2015-02-20,0
8014,Morse Player,18,5.0,12,2400000,100,1.99,0,8,2017-01-23,0
8016,My CW,25,3.0,1,55000000,100,0.0,0,40,2016-10-27,0
8017,CW Ringtone (Morse Code generator),6,,0,269000,10,2.49,0,6,2018-03-16,0
8018,30WPM Amateur ham radio Koch CW Morse code trainer,18,5.0,1,3700000,10,1.49,0,8,2018-05-18,0
8019,Learn CW,18,,0,21000000,1,2.49,0,8,2018-04-06,0
8020,DC All Access,18,4.4,12639,96000000,500000,0.0,1,9,2017-10-17,0
8021,Koch Morse Trainer Pro,6,4.6,94,1100000,1000,2.49,0,6,2015-02-14,0
8022,Morse Code Reader,6,3.9,1436,20000,100000,0.0,0,6,2013-08-26,0
8023,CW Nuclear,3,3.3,15,12000000,1000,0.0,0,3,2017-11-17,0
8025,CW Deposit,4,3.0,4,498000,1000,0.0,0,4,2014-02-06,0
8026,Hallmark Channel Everywhere,18,4.2,6784,13000000,500000,0.0,0,9,2017-08-30,0
8027,Morse Player Free,18,4.2,268,4200000,50000,0.0,0,8,2017-01-23,0
8028,News 8 San Diego,31,4.2,1137,11000000,50000,0.0,0,45,2018-07-23,0
8030,Learn Morse Code - G0HYN Learn Morse,6,4.0,27,600000,5000,0.0,0,6,2018-05-08,0
8031,SYFY,18,3.2,3069,18000000,500000,0.0,1,9,2018-05-24,0
8032,Morse Notifier Free,25,4.6,79,3000000,1000,0.0,0,40,2017-11-08,0
8033,AMC,18,3.2,20843,14000000,1000000,0.0,1,9,2018-08-02,0
8034,Cartoon Wars 3,18,4.1,137674,72000000,5000000,0.0,1,30,2018-07-04,0
8036,Oracle CX Cloud Mobile,4,4.4,48,54000000,5000,0.0,0,4,2018-07-07,0
8037,CX-10WiFi,18,4.0,1419,12000000,100000,0.0,0,19,2017-10-25,0
8038,CX-OF,18,4.2,18,37000000,1000,0.0,0,9,2018-01-31,0
8039,cx-32wifi,18,4.1,62,6500000,10000,0.0,0,9,2015-11-14,0
8040,CX-17WIFI,18,4.3,49,6600000,10000,0.0,0,9,2018-03-21,0
8041,Cathay Pacific,24,3.3,4069,50000000,1000000,0.0,0,39,2018-07-25,0
8042,Cx File Explorer,25,4.7,175,4300000,10000,0.0,0,40,2018-07-28,0
8043,cx-33wifi,18,4.4,63,7600000,10000,0.0,0,9,2015-11-14,0
8044,CX-WiFi720P,18,3.1,47,5500000,10000,0.0,0,9,2015-11-14,0
8045,CX-60,18,3.1,19,94000000,1000,0.0,0,19,2017-05-09,0
8046,ACTIVEON CX & CX GOLD,30,3.3,439,35000000,50000,0.0,0,34,2016-03-04,0
8047,CX North America,4,3.9,10,55000000,500,0.0,0,4,2018-03-14,0
8048,CX-10DS,18,3.4,12,11000000,1000,0.0,0,19,2017-09-15,0
8049,CX-37,18,3.9,13,12000000,1000,0.0,0,19,2016-05-30,0
8050,Avaya CX,4,4.4,21,21000000,1000,0.0,0,4,2018-07-25,0
8051,TI-Nspire CX Calculator Manual,18,3.9,11,27000000,500,4.99,0,8,2018-07-21,0
8052,CX_WiFiUFO,23,3.7,818,5300000,100000,0.0,0,24,2016-06-08,0
8053,CX watcher,18,4.5,4,30000000,500,0.0,0,19,2018-06-21,0
8054,Theme For Techno Camon CX,26,4.7,42,10000000,5000,0.0,0,41,2017-05-10,0
8055,CX-95WIFI,16,,6,11000000,500,0.0,0,16,2017-06-02,0
8056,Theme for Tecno Camon CX / C8,16,4.6,147,9800000,10000,0.0,0,16,2017-05-02,0
8057,CX Carrier Lite,4,,0,68000000,10,0.0,0,4,2018-06-11,0
8058,Oración CX,16,5.0,103,3800000,5000,0.0,0,16,2017-09-12,0
8059,CX-40,18,3.0,2,33000000,100,0.0,0,9,2017-12-14,0
8060,Cx Wize,27,,3,24000000,100,0.0,0,42,2018-07-30,0
8061,Ring,6,3.9,517,35000000,10000,0.0,0,6,2018-08-06,0
8062,Racing CX,17,,4,20000000,500,0.0,0,26,2017-06-06,0
8063,cx advance call blocker,26,5.0,3,3400000,50,0.0,0,41,2018-04-09,0
8064,CX Ram Booster,25,3.9,12,2500000,500,0.0,0,40,2017-06-02,0
8065,CX-42,18,,0,32000000,10,0.0,0,19,2018-01-02,0
8066,CX Capture,4,,1,5800000,100,0.0,0,4,2018-01-23,0
8067,CONNECT: The Mobile CX Summit,27,,0,18000000,50,0.0,1,42,2018-08-01,0
8068,Hyundai CX Conference,6,,0,20000000,50,0.0,0,6,2018-05-27,0
8069,CX-41,16,,1,32000000,100,0.0,0,16,2017-12-14,0
8070,CX Monthly Tech News,30,,2,6900000,500,0.0,0,34,2016-06-09,0
8071,CXmodel-ufo,18,3.8,19,12000000,1000,0.0,0,9,2017-01-19,0
8072,CX Summit,27,,1,17000000,50,0.0,1,42,2017-09-20,0
8073,Secret Codes For Android,25,3.6,6060,592000,500000,0.0,0,40,2016-02-04,0
8074,Absolute RC Heli Simulator,23,3.9,654,50000000,10000,4.99,0,24,2017-12-20,0
8075,WiFi FPV,18,3.8,316,19000000,100000,0.0,0,9,2017-06-01,0
8076,CX Elevated,4,,0,55000000,50,0.0,0,4,2018-02-01,0
8077,go41cx,18,4.8,171,1000000,1000,10.0,0,8,2016-10-18,0
8078,FlexRelease CX,4,,4,2000000,1000,0.0,0,4,2016-07-25,0
8079,Ambient CX,4,,0,7500000,5,0.0,0,4,2017-05-09,0
8080,QuestionPro - CX,4,,1,16000000,50,0.0,0,4,2018-08-03,0
8081,CX Network,4,,0,10000000,0,0.0,0,4,2018-08-06,0
8084,Freecell CY,17,4.0,387,1100000,50000,0.0,0,20,2011-04-16,0
8085,Cytus II,17,4.7,16851,81000000,100000,1.99,2,32,2018-08-03,0
8086,Cy-Reader,18,4.8,17,15000000,100,0.0,0,8,2018-08-03,0
8087,Cy-Fair FCU Mobile Banking,11,4.7,439,13000000,5000,0.0,0,11,2018-01-30,0
8088,Cytus,17,4.7,541732,20000000,5000000,0.0,0,32,2018-02-09,0
8089,Cy-Ranch,31,4.5,27,7100000,500,0.0,0,45,2018-05-06,0
8090,Recycling Cy,16,4.0,47,4500000,1000,0.0,0,16,2017-08-02,0
8091,CY Konum,26,,1,1300000,100,0.0,0,41,2018-06-27,0
8092,CY.SEND Online Top Up,11,3.2,191,10000000,10000,0.0,0,11,2018-01-25,0
8093,ABTO CY-ET1,25,,1,29000000,100,0.0,0,40,2017-02-06,0
8094,CY:ME - real time gps tracker,32,,8,749000,1000,0.0,0,46,2013-09-28,0
8095,Alpha Bank CY,11,4.7,39,20000000,1000,0.0,0,11,2018-03-20,0
8096,Cy Messenger,6,4.5,4,8100000,100,0.0,0,6,2014-08-30,0
8097,Amadeus GR & CY,6,,4,3800000,100,0.0,0,6,2018-02-01,0
8098,Igitabo cy'Indirimbo,18,4.5,93,1600000,50000,0.0,0,9,2018-02-05,0
8099,Doctor Finder CY,19,4.9,57,6100000,1000,0.0,0,35,2015-11-11,0
8100,Eshopcy.com.cy,21,4.2,182,4900000,5000,0.0,0,37,2018-08-03,0
8102,Cy-Fair VFD EMS Protocols,19,5.0,2,20000000,100,0.0,2,35,2017-09-21,0
8103,EUROBANK CY,11,,30,15000000,100,0.0,0,11,2018-06-12,0
8104,Cy-Fair Christian Church,16,5.0,2,9300000,100,0.0,0,16,2017-08-03,0
8105,Mediabox CY,18,,0,12000000,10,0.0,0,9,2017-12-31,0
8106,Capitalnews.com.cy,31,,0,3900000,10,0.0,0,45,2017-03-23,0
8107,Shadowverse CCG,17,4.2,47340,61000000,1000000,0.0,1,20,2018-07-30,0
8108,CY Digital Net,21,4.7,3,5800000,500,0.0,0,37,2017-08-01,0
8109,Cy-Fair Houston Chamber,4,,0,5000000,5,0.0,0,4,2018-06-06,0
8110,StudentLife.com.cy,31,,17,4400000,100,0.0,0,45,2017-03-14,0
8112,VAT check CY,4,,0,642000,100,0.0,0,4,2013-05-18,0
8113,Cy's Elma Pharmacy,13,,0,9400000,10,0.0,2,13,2018-06-28,0
8114,CY Spray nozzle,3,,0,3300000,10,0.0,0,3,2017-08-03,0
8116,Cymath - Math Problem Solver,18,4.5,10159,6400000,1000000,0.0,0,8,2018-04-13,0
8117,Rewards,11,3.8,57,4000000,5000,0.0,0,11,2017-12-15,0
8118,Army of Heroes,18,4.5,85015,46000000,1000000,0.0,2,21,2018-08-01,0
8119,BibleRead En Cy Zh Yue,3,,0,12000000,5,0.0,0,3,2018-05-17,0
8120,Math Solver,18,4.3,2250,30000000,100000,0.0,0,8,2017-11-21,0
8122,Cyprus Bus Companion,32,3.9,112,1400000,10000,0.0,0,46,2013-12-26,0
8123,Cyprus Police,20,4.2,226,15000000,10000,0.0,2,36,2018-01-31,0
8124,foody Cyprus - online ordering,21,4.5,214,1800000,10000,0.0,0,37,2018-02-27,0
8125,Death Dragon Knights RPG,18,4.1,11179,19000000,1000000,0.0,1,30,2016-09-16,0
8127,Bank Of Cyprus,11,4.1,1514,12000000,100000,0.0,0,11,2018-02-14,0
8128,Map of Cyprus offline,24,4.6,470,21000000,10000,0.0,0,39,2018-03-12,0
8129,McDelivery Cyprus,12,3.3,60,25000000,10000,0.0,0,12,2018-05-14,0
8130,CZ-USA,16,4.5,11,3400000,1000,0.0,0,16,2016-03-01,0
8131,CZ File Manager,25,2.2,876,8700000,1000000,0.0,0,40,2018-08-06,0
8132,Security Camera CZ,14,4.4,137,19000000,10000,0.0,0,14,2018-07-17,0
8133,Šmelina .cz inzeráty inzerce,21,3.9,117,9800000,10000,0.0,0,37,2018-05-13,0
8134,Alzashop.com,21,4.5,32014,18000000,500000,0.0,0,37,2018-08-03,0
8135,KFC CZ,16,2.8,1189,18000000,100000,0.0,0,16,2018-06-27,0
8136,Skylink Live TV CZ,18,3.3,2802,15000000,100000,0.0,1,9,2018-07-11,0
8137,CZ-70 (CZ-50) pistol explained,3,,2,17000000,10,5.99,0,3,2016-11-02,0
8138,Mapy.cz - Cycling & Hiking offline maps,32,4.5,56409,43000000,1000000,0.0,0,46,2018-06-26,0
8139,CZ-52 pistol explained,3,,0,9300000,10,5.99,0,3,2015-09-03,0
8140,CZ-27 pistol explained,3,,1,11000000,10,5.99,0,3,2015-09-02,0
8141,Online TV CZ/SK PRO,30,3.1,167,2000000,1000,0.99,0,34,2018-06-21,0
8142,Rande.cz,20,3.2,398,2200000,50000,0.0,3,36,2014-12-03,0
8143,Breweries (CZ/SK),16,4.4,1740,4400000,50000,0.0,1,16,2017-07-27,0
8144,reality.cz,14,4.1,1372,5400000,50000,0.0,0,14,2018-02-15,0
8145,CZ-45 pistol explained,3,,1,12000000,10,5.49,0,3,2017-08-10,0
8146,CZ-Help,3,5.0,2,1400000,5,0.0,0,3,2018-07-13,0
8147,Hlášenírozhlasu.cz,6,,0,17000000,10,0.0,0,6,2018-07-27,0
8148,signály.cz,20,,38,881000,1000,0.0,0,36,2013-05-09,0
8149,CZ-Cyberon Voice Commander,25,3.8,131,3300000,1000,5.99,0,40,2017-03-07,0
8150,Pistolet CZ-70 CZ-50 expliqué,3,,0,17000000,1,5.99,0,3,2016-11-01,0
8151,CZ-38 (vz 38) pistol explained,3,,0,13000000,5,5.99,0,3,2017-08-10,0
8152,HTC Sense Input - CZ,25,4.3,87,7300000,10000,0.0,0,40,2015-11-09,0
8153,WebCams,29,4.6,3963,23000000,100000,0.0,0,44,2018-07-17,0
8154,Wallpapers CZ 75 85,26,,0,12000000,10,0.0,1,41,2018-04-12,0
8155,SMS Sender - sluzba.cz,6,,12,72000,1000,0.0,0,6,2012-06-01,0
8157,Wallpaper.cz,22,4.9,7,2200000,100,0.0,0,38,2015-07-11,0
8159,CZ Kompas,25,5.0,2,3500000,10,0.0,0,40,2018-07-09,0
8160,Modlitební knížka CZ,3,,4,18000000,500,0.0,0,3,2018-02-04,0
8161,Reksio cz. 1,3,,0,8600000,10,0.99,0,3,2015-03-30,0
8162,MYTO CZ,32,2.9,30,4800000,5000,0.0,0,46,2016-02-17,0
8163,PLAYzone.cz,18,4.4,14,7300000,500,0.0,0,9,2017-11-07,0
8164,Tools & Mi Band,13,4.4,15753,13000000,100000,3.49,0,13,2018-07-26,0
8165,RoutePlan.cz,27,,6,5300000,100,0.0,0,42,2018-06-06,0
8166,TeeTime.cz,23,4.6,1641,6200000,10000,0.0,0,24,2018-08-02,0
8167,What is my IP address,25,4.5,4228,656000,500000,0.0,0,40,2018-07-02,0
8168,Windguru Lite,29,4.0,9307,5000000,1000000,0.0,0,44,2018-01-09,0
8169,Vira.cz Widget,16,,86,601000,1000,0.0,0,16,2016-06-15,0
8170,Da Fit,23,3.5,1151,8300000,10000,0.0,0,24,2018-07-23,0
8172,Dan the Man: Action Platformer,17,4.8,528550,73000000,10000000,0.0,1,18,2018-07-26,0
8173,Ghost Detector,18,3.5,35337,7400000,5000000,0.0,1,9,2018-05-25,0
8174,"Face Filter, Selfie Editor - Sweet Camera",22,4.7,142758,22000000,10000000,0.0,0,38,2018-07-06,0
8175,Master for Minecraft(Pocket Edition)-Mod Launcher,25,4.6,2674051,26000000,50000000,0.0,0,40,2018-08-06,0
8176,King of Math,18,4.4,766,14000000,10000,2.99,0,8,2018-05-22,4
8177,Translate: text & voice translator,25,4.3,122010,7300000,5000000,0.0,0,40,2018-07-14,0
8178,The Zueira's Voice,25,4.7,136540,3100000,1000000,0.0,0,40,2018-07-10,0
8179,Battery Calibration,25,4.4,134412,11000000,5000000,0.0,0,40,2018-07-27,0
8181,Thuglife Video Maker,18,3.5,38824,12000000,1000000,0.0,3,9,2018-01-21,0
8182,MadLipz,18,4.6,171017,13000000,10000000,0.0,1,9,2018-07-22,0
8183,Soccer FC,23,3.9,6289,33000000,1000000,0.0,0,24,2016-07-21,0
8185,Geometry Dash SubZero,17,4.6,260527,49000000,10000000,0.0,0,18,2017-12-21,0
8186,Escaping the Prison,18,4.2,419375,31000000,10000000,0.0,2,19,2016-06-21,0
8188,Quiz TRUE or FALSE,17,4.6,2464,34000000,50000,0.0,0,29,2018-02-13,0
8189,Glam Doll Salon - Chic Fashion,18,4.0,93898,44000000,10000000,0.0,0,19,2017-05-26,0
8190,Siren Ringtones,26,4.2,42190,11000000,5000000,0.0,1,41,2018-07-08,0
8191,Peppa Pig: Party Time,18,3.8,52,55000000,10000,2.99,0,31,2017-08-08,1
8193,COOKING MAMA Let's Cook!,18,4.3,528917,59000000,10000000,0.0,0,31,2018-07-26,1
8195,Knife Hit,17,4.5,462614,60000000,10000000,0.0,0,18,2018-05-22,0
8196,The Visitor,17,4.1,39895,25000000,5000000,0.0,3,17,2018-01-02,0
8197,Just Dance Now,17,4.2,794058,56000000,10000000,0.0,0,32,2018-06-12,0
8198,DB Navigator,32,4.0,119685,20000000,10000000,0.0,0,46,2018-07-02,0
8199,SQLite DB Reader,25,3.6,301,2300000,50000,0.0,0,40,2017-11-28,0
8200,DB Browser,25,3.3,236,221000,50000,0.0,0,40,2011-09-20,0
8201,Sound Meter,25,4.7,88993,1500000,10000000,0.0,0,40,2018-06-10,0
8202,DRAGON BALL LEGENDS,17,4.6,338742,48000000,5000000,0.0,1,22,2018-08-03,0
8203,db.Mobil App,15,4.5,23,31000000,5000,0.0,0,15,2018-07-11,0
8204,DB Streckenagent,32,3.9,4569,7500000,500000,0.0,0,46,2017-12-22,0
8205,dB: Sound Meter Pro,25,4.3,31,228000,5000,0.0,0,40,2016-12-12,0
8206,Movie DB,18,,10,2600000,1000,0.0,1,9,2016-12-10,0
8207,dB Sound Level Meter,25,3.9,203,2300000,10000,0.0,0,40,2017-03-03,0
8208,DB Sound Meter: Measure Noise Level- Decibel Meter,25,4.3,824,2800000,10000,0.0,0,40,2017-12-13,0
8209,DB Welt - Die Zeitung der DB,31,,145,16000000,10000,0.0,0,45,2016-02-26,0
8210,Check DB Benchmark,25,,0,2200000,100,0.0,0,40,2017-03-11,0
8211,ACCDB MDB DB Manager Pro - Editor for MS Access,27,3.1,19,4500000,500,8.99,0,42,2016-11-03,0
8212,Scale Models DB,25,4.4,9,33000000,50,2.99,0,40,2018-05-03,0
8213,DB Train Simulator,18,3.7,6514,72000000,500000,0.0,0,27,2018-05-23,0
8214,DB Tools,18,4.6,37,3300000,1000,0.0,0,8,2014-06-17,0
8215,dB Meter - measure sound & noise level in Decibel,25,4.6,154,6600000,10000,0.0,0,40,2018-07-26,0
8216,DB LINK RGB,25,2.7,7,5200000,500,0.0,0,40,2017-06-19,0
8217,DB BAHN,24,,4,8000000,500,0.0,0,39,2017-12-19,0
8218,DB Manager,27,,3,108000,1000,0.0,0,42,2014-01-21,0
8219,"10,000 Quotes DB (Premium)",3,4.1,70,3500000,500,0.99,0,3,2013-08-30,0
8220,Guide for DB Xenoverse,3,4.2,459,11000000,10000,0.0,0,3,2016-10-01,0
8221,DB Transport,32,1.9,179,10000000,10000,0.0,0,46,2018-03-13,0
8222,DB Stay Connected,4,4.6,17,9400000,1000,0.0,0,4,2017-12-08,0
8223,DB FahrtProfi,24,,1,10000000,1000,0.0,0,39,2017-05-04,0
8225,ReDNAKET DB Normalization Tool,25,,0,940000,10,0.99,0,40,2016-02-03,0
8226,Guide for DB Xenoverse 2,3,4.4,121,8700000,10000,0.0,0,3,2016-12-23,0
8227,DB Customer Connect,4,4.2,100,6300000,10000,0.0,0,4,2018-07-21,0
8228,Patron DB,25,3.9,64,4100000,5000,0.0,0,40,2017-06-01,0
8229,DB Event App,20,2.4,37,37000000,5000,0.0,1,36,2017-06-25,0
8230,DB HOME,16,5.0,5,3200000,100,0.0,0,16,2017-08-31,0
8231,Bowers & Wilkins DB Subwoofers,25,3.9,21,11000000,10000,0.0,0,40,2018-01-19,0
8232,Guide for IMS DB,3,,0,2600000,10,0.0,0,3,2018-06-11,0
8233,DB Busradar NRW,32,3.7,78,3000000,10000,0.0,0,46,2017-04-12,0
8234,DB Pickles,4,5.0,5,14000000,100,0.0,0,4,2018-03-20,0
8235,DB for Fallout Shelter,18,4.0,3323,47000000,100000,0.0,0,27,2018-03-29,0
8236,LC-DB,22,3.0,1,2500000,10,3.49,0,38,2017-10-20,0
8237,dB Sound Meter,25,4.1,29,2300000,5000,0.0,0,40,2016-04-25,0
8238,DB for Hustle Castle,18,4.8,21,49000000,1000,0.0,0,30,2018-07-04,0
8239,DB Ultra Saiyan Battle,17,4.5,33,44000000,1000,0.0,2,22,2018-07-25,0
8240,Preferences Manager and SQLite DB Viewer,25,3.5,13,3000000,1000,0.0,0,40,2017-07-18,0
8241,LC-DB-LITE,22,,0,2300000,100,0.0,0,38,2017-10-20,0
8242,db Meter - sound level meter with data logging,25,,0,15000000,1,1.49,0,40,2018-03-15,0
8243,Hamburg Transit - Offline HVV DB times and plans,32,,9,10000000,1000,0.0,0,46,2018-05-21,0
8244,SW-DB,25,4.5,954,7600000,10000,0.0,1,40,2016-07-11,0
8245,DC Legends: Battle for Justice,18,4.5,355613,59000000,10000000,0.0,1,30,2018-08-02,0
8247,Injustice 2,17,4.3,504765,36000000,5000000,0.0,1,22,2018-07-30,0
8248,Injustice: Gods Among Us,17,4.4,2440877,32000000,10000000,0.0,1,22,2018-06-14,0
8249,FANDOM for: DC,18,4.4,6715,9500000,500000,0.0,3,9,2018-07-20,0
8250,DC Super Hero Girls™,18,4.3,43090,95000000,5000000,0.0,0,22,2018-06-29,3
8251,LEGO Batman: DC Super Heroes,18,4.2,2557,5800000,50000,4.99,2,17,2016-05-09,3
8252,Ultimate DC Challenge,17,4.5,937,35000000,10000,0.0,0,29,2017-10-19,0
8253,LEGO® DC Mighty Micros,18,4.3,139545,63000000,10000000,0.0,0,26,2018-01-30,3
8254,Justice League Action Run,17,4.3,22333,9700000,1000000,0.0,2,22,2018-08-07,0
8255,Marvel and DC Wallpapers,26,4.2,249,91000000,10000,0.0,0,41,2018-07-07,0
8256,DC Comics Amino,20,4.9,117,63000000,1000,0.0,1,36,2018-07-13,0
8258,Quiz DC,17,1.4,33,3100000,1000,0.0,0,29,2017-12-25,0
8259,Batman: Gotham’s Most Wanted!,18,4.0,16190,88000000,1000000,0.0,0,22,2018-04-24,3
8260,"Superheroes, Marvel, DC, Comics, TV, Movies News",5,5.0,34,12000000,5000,0.0,0,5,2018-07-31,0
8261,MARVEL Contest of Champions,17,4.3,2468915,92000000,50000000,0.0,1,22,2018-07-30,0
8262,Choose SuperHero Quize Marvel | DC,18,,3,4100000,100,0.0,0,9,2018-07-29,0
8264,DC Universe Quiz,17,4.3,11,23000000,500,0.0,0,29,2018-05-22,0
8265,DC HSEMA,3,3.8,38,7200000,5000,0.0,0,3,2018-06-18,0
8266,DC Universe Online Map,25,4.1,1186,6400000,50000,0.0,5,40,2012-02-27,0
8267,DC Public Library,3,4.2,20,3400000,1000,0.0,0,3,2015-06-08,0
8268,MARVEL Strike Force,18,4.3,166312,91000000,5000000,0.0,1,30,2018-07-31,0
8269,Vote 4 DC,25,4.1,46,6100000,1000,0.0,0,40,2016-09-21,0
8270,Villains vs Superheroes,18,4.3,128,22000000,10000,0.0,0,23,2017-09-12,0
8271,DC Rider,32,3.6,258,6900000,50000,0.0,0,46,2017-12-24,0
8272,Power Rangers: Legacy Wars,17,4.3,264755,91000000,10000000,0.0,1,22,2018-07-17,0
8273,MARVEL Future Fight,18,4.6,2354042,72000000,50000000,0.0,2,30,2018-07-03,0
8274,DC Metro Transit - Free,24,4.4,6895,10000000,500000,0.0,0,39,2018-05-15,0
8275,DC N COMPANY ENTERTAINMENT RADIO!,18,5.0,22,2200000,100,0.0,3,9,2017-11-02,0
8276,Results for DC Lottery,18,4.4,160,8500000,5000,0.0,0,9,2017-03-11,0
8277,FOX 5 DC,31,4.5,1440,12000000,100000,0.0,0,45,2018-03-29,0
8278,Pepsi Cards DC,5,,1,21000000,50,0.0,2,5,2018-06-26,0
8279,Driver Permit Test Prep DC DMV Driver's License Ed,18,4.7,78,11000000,5000,0.0,0,8,2017-10-12,0
8280,Robin - DC Movie Collection,18,,1,2300000,500,0.0,0,9,2017-11-19,0
8281,DC-014,22,5.0,3,16000000,500,0.0,0,38,2018-06-14,0
8282,D.C. Driving/Walking Tours,24,,0,32000000,50,4.99,0,39,2018-07-27,0
8283,Painting Lulu DC Super Friends,3,,7,17000000,1000,0.0,0,3,2017-02-09,0
8284,DC Metro,32,3.4,59,1300000,10000,0.0,0,46,2015-01-26,0
8285,DC Trails-Hop On Hop Off Tours,24,3.1,16,18000000,5000,0.0,0,39,2018-08-01,0
8286,DC Metro Transit,24,4.5,339,10000000,5000,2.99,0,39,2018-05-13,0
8287,AC DC Power Monitor,16,5.0,1,1200000,10,3.04,0,16,2016-05-29,0
8288,McClatchy DC Bureau,31,4.3,80,8700000,5000,0.0,2,45,2018-06-18,0
8289,AutoScout24 - used car finder,1,4.4,186648,42000000,10000000,0.0,0,1,2018-08-02,0
8291,wetter.com - Weather and Radar,29,4.2,189310,38000000,10000000,0.0,0,44,2018-08-06,0
8292,Your Freedom VPN Client,6,4.0,74497,5300000,5000000,0.0,0,6,2018-05-19,0
8295,Speed Camera Radar,32,4.1,54034,5800000,5000000,0.0,1,46,2018-05-30,0
8296,WDAMAGE: Car Crash Engine,17,3.8,47386,96000000,1000000,0.0,0,26,2018-06-06,0
8297,Babbel – Learn Languages,18,4.3,267787,21000000,10000000,0.0,0,8,2018-07-30,0
8299,APUS File Manager (Explorer),25,4.1,498894,10000000,50000000,0.0,0,40,2018-08-02,0
8300,Offroad Police Car DE,18,4.3,9149,80000000,1000000,0.0,0,27,2017-03-15,0
8301,Easy Language Translator,25,4.3,191621,6100000,10000000,0.0,0,40,2018-05-29,0
8302,Word Search multilingual,17,4.2,32849,1500000,1000000,0.0,0,25,2015-09-30,0
8303,Love Collage - Photo Editor,22,4.3,251686,31000000,10000000,0.0,0,38,2017-07-28,0
8304,Heavy Bus Simulator,18,4.4,252006,26000000,5000000,0.0,0,27,2018-03-15,0
8305,"CallApp: Caller ID, Blocker & Phone Call Recorder",6,4.4,483782,20000000,10000000,0.0,0,6,2018-07-29,0
8306,Love Fonts for FlipFont,26,3.9,28694,2900000,1000000,0.0,0,41,2018-01-14,0
8309,Racing in Car 2,17,4.3,234589,38000000,50000000,0.0,0,26,2016-11-22,0
8310,Escape the Prison Room,18,3.5,113183,36000000,5000000,0.0,0,23,2017-12-15,0
8311,Bike Racing 3D,17,4.2,951435,14000000,50000000,0.0,0,26,2018-01-17,0
8312,Satellite Director,25,4.1,45610,176000,10000000,0.0,0,40,2018-01-02,0
8313,Truck Driver Cargo,17,4.1,257531,44000000,10000000,0.0,2,26,2018-01-18,0
8314,Anime Love Story Games: ✨Shadowtime✨,18,4.7,198480,82000000,5000000,0.0,0,27,2018-08-03,0
8315,Checkers,17,4.5,375996,3300000,10000000,0.0,0,28,2018-08-06,0
8316,Scratch Logo Quiz. Challenging brain puzzle,17,3.3,152102,18000000,10000000,0.0,1,29,2018-06-30,0
8317,Myth Defense 2: DF,18,4.2,17108,8300000,100000,0.0,0,21,2016-06-23,0
8318,df,25,,4,33000,1000,0.0,0,40,2016-08-12,0
8319,DF Squid,17,,1,14000000,100,0.0,0,28,2013-12-12,0
8321,Myth Defense 2: DF Platinum,18,4.6,1764,8300000,10000,3.99,2,21,2016-06-22,0
8322,DF 司機,32,,9,9900000,500,0.0,0,46,2018-08-06,0
8323,DF@realtime,4,4.3,24,8000000,1000,0.0,0,4,2017-10-26,0
8324,DF Night Selfies,22,4.3,194,1500000,10000,0.0,0,38,2018-02-15,0
8325,DF Coaching,23,4.0,1,3600000,100,0.0,0,24,2018-05-24,0
8326,Digital Falak,25,4.7,3408,15000000,50000,0.0,0,40,2018-05-30,0
8327,The Divine Feminine App: the DF App,16,5.0,8,6700000,1000,0.0,0,16,2016-05-16,0
8328,Guide to Nikon Df,22,,1,663000,10,29.99,0,38,2014-02-18,0
8329,DF BugMeNot,20,,7,1400000,500,0.0,1,36,2015-10-29,0
8330,DF-CAM,25,,2,20000000,100,0.0,0,40,2018-05-16,0
8331,DF Tracker,4,,2,6000000,100,0.0,0,4,2017-09-27,0
8332,Guia Bike DF,23,,29,14000000,100,0.0,0,24,2018-02-18,0
8333,Rádio DF FM,18,,24,1500000,1000,0.0,0,9,2017-08-03,0
